DATE,TIME,OPEN,HIGH,LOW,CLOSE,CHANGE,GAIN,LOSS,AVG+AF8-GAIN,AVG+AF8-LOSS,RS,RSI+AF8-14
20200102,13:01:00,1495.3,1496.425,1495.3,1496.075,0.78,0.78,0.00,0.40,0.22,1.77,63.92
20200102,13:02:00,1496.075,1496.4,1495.75,1495.85,+AC0-0.23,0.00,0.23,0.37,0.22,1.64,62.18
20200102,13:03:00,1495.85,1495.85,1495.675,1495.75,+AC0-0.10,0.00,0.10,0.34,0.21,1.59,61.38
20200102,13:04:00,1495.75,1495.75,1495.1,1495.1,+AC0-0.65,0.00,0.65,0.32,0.25,1.29,56.31
20200102,13:05:00,1495.1,1495.75,1495.075,1495.625,0.53,0.53,0.00,0.33,0.23,1.45,59.24
20200102,13:06:00,1495.625,1495.9,1495.575,1495.725,0.10,0.10,0.00,0.31,0.21,1.49,59.79
20200102,13:07:00,1495.725,1495.725,1495.35,1495.35,+AC0-0.38,0.00,0.38,0.29,0.22,1.31,56.69
20200102,13:08:00,1495.35,1495.6,1494.925,1494.95,+AC0-0.40,0.00,0.40,0.27,0.24,1.15,53.50
20200102,13:09:00,1494.95,1494.95,1494.525,1494.85,+AC0-0.10,0.00,0.10,0.25,0.23,1.11,52.70
20200102,13:10:00,1494.85,1494.85,1494.425,1494.425,+AC0-0.42,0.00,0.42,0.23,0.24,0.97,49.33
20200102,13:11:00,1494.425,1494.475,1494.05,1494.05,+AC0-0.38,0.00,0.38,0.22,0.25,0.87,46.50
20200102,13:12:00,1494.05,1494.3,1493.875,1493.875,+AC0-0.17,0.00,0.17,0.20,0.24,0.82,45.20
20200102,13:13:00,1493.875,1494.45,1493.875,1494.025,0.15,0.15,0.00,0.20,0.23,0.87,46.58
20200102,13:14:00,1494.025,1494.725,1494.025,1494.475,0.45,0.45,0.00,0.22,0.21,1.02,50.60
20200102,13:15:00,1494.475,1494.95,1494.475,1494.95,0.48,0.48,0.00,0.23,0.20,1.20,54.49
20200102,13:16:00,1494.95,1494.95,1494.5,1494.5,+AC0-0.45,0.00,0.45,0.22,0.21,1.02,50.44
20200102,13:17:00,1494.5,1494.975,1494.5,1494.875,0.38,0.38,0.00,0.23,0.20,1.15,53.54
20200102,13:18:00,1494.875,1494.9,1494.3,1494.425,+AC0-0.45,0.00,0.45,0.21,0.22,0.98,49.53
20200102,13:19:00,1494.425,1494.45,1494.275,1494.4,+AC0-0.02,0.00,0.02,0.20,0.20,0.97,49.31
20200102,13:20:00,1494.4,1495.1,1494.4,1494.7,0.30,0.30,0.00,0.20,0.19,1.09,52.07
20200102,13:21:00,1494.7,1495.3,1494.575,1495,0.30,0.30,0.00,0.21,0.18,1.21,54.73
20200102,13:22:00,1495,1497.875,1494.775,1497.875,2.88,2.88,0.00,0.40,0.16,2.47,71.20
20200102,13:23:00,1497.875,1498.3,1497.875,1498.2,0.33,0.33,0.00,0.40,0.15,2.63,72.42
20200102,13:24:00,1498.2,1499.575,1498.2,1499.35,1.15,1.15,0.00,0.45,0.14,3.21,76.26
20200102,13:25:00,1499.35,1499.35,1498.5,1498.6,+AC0-0.75,0.00,0.75,0.42,0.18,2.28,69.47
20200102,13:26:00,1498.6,1498.725,1497.8,1498.35,+AC0-0.25,0.00,0.25,0.39,0.19,2.06,67.32
20200102,13:27:00,1498.35,1499.25,1498.1,1499.25,0.90,0.90,0.00,0.42,0.17,2.43,70.82
20200102,13:28:00,1499.25,1500.325,1499.2,1500.05,0.80,0.80,0.00,0.45,0.16,2.78,73.54
20200102,13:29:00,1500.05,1501.3,1500.05,1500.225,0.17,0.17,0.00,0.43,0.15,2.86,74.10
20200102,13:30:00,1500.225,1500.65,1499.25,1499.25,+AC0-0.97,0.00,0.97,0.40,0.21,1.91,65.65
20200102,13:31:00,1499.25,1499.25,1498.25,1498.25,+AC0-1.00,0.00,1.00,0.37,0.27,1.40,58.31
20200102,13:32:00,1498.25,1498.55,1498.225,1498.25,0.00,0.00,0.00,0.35,0.25,1.40,58.31
20200102,13:33:00,1498.25,1498.375,1498.15,1498.15,+AC0-0.10,0.00,0.10,0.32,0.24,1.36,57.56
20200102,13:34:00,1498.15,1498.35,1497.175,1497.35,+AC0-0.80,0.00,0.80,0.30,0.28,1.08,51.84
20200102,13:35:00,1497.35,1497.475,1496.75,1497.2,+AC0-0.15,0.00,0.15,0.28,0.27,1.03,50.82
20200102,13:36:00,1497.2,1497.45,1496.825,1497.35,0.15,0.15,0.00,0.27,0.25,1.08,51.84
20200102,13:37:00,1497.35,1497.975,1497.35,1497.975,0.63,0.63,0.00,0.29,0.23,1.27,55.94
20200102,13:38:00,1497.975,1498.1,1497.475,1497.625,+AC0-0.35,0.00,0.35,0.27,0.24,1.14,53.21
20200102,13:39:00,1497.625,1498.25,1497.4,1497.4,+AC0-0.22,0.00,0.22,0.25,0.24,1.06,51.47
20200102,13:40:00,1497.4,1497.4,1496.9,1496.9,+AC0-0.50,0.00,0.50,0.23,0.26,0.91,47.73
20200102,13:41:00,1496.9,1497.275,1496.85,1496.85,+AC0-0.05,0.00,0.05,0.22,0.24,0.90,47.36
20200102,13:42:00,1496.85,1497.3,1496.825,1496.825,+AC0-0.02,0.00,0.02,0.20,0.23,0.89,47.17
20200102,13:43:00,1496.825,1497.2,1496.75,1497.2,0.38,0.38,0.00,0.21,0.21,1.02,50.49
20200102,13:44:00,1497.2,1497.325,1497,1497.2,0.00,0.00,0.00,0.20,0.20,1.02,50.49
20200102,13:45:00,1497.2,1497.45,1496.85,1496.95,+AC0-0.25,0.00,0.25,0.19,0.20,0.93,48.15
20200102,13:46:00,1496.95,1497,1495.2,1495.275,+AC0-1.67,0.00,1.67,0.17,0.30,0.56,36.07
20200102,13:47:00,1495.275,1495.625,1494.175,1494.725,+AC0-0.55,0.00,0.55,0.16,0.32,0.50,33.13
20200102,13:48:00,1494.725,1494.95,1494.075,1494.275,+AC0-0.45,0.00,0.45,0.15,0.33,0.45,30.91
20200102,13:49:00,1494.275,1494.3,1494.2,1494.275,0.00,0.00,0.00,0.14,0.31,0.45,30.91
20200102,13:50:00,1494.275,1494.625,1492.35,1492.35,+AC0-1.93,0.00,1.93,0.13,0.42,0.30,23.20
20200102,13:51:00,1492.35,1493.7,1491.65,1493.7,1.35,1.35,0.00,0.22,0.39,0.55,35.37
20200102,13:52:00,1493.7,1493.85,1493.325,1493.525,+AC0-0.17,0.00,0.17,0.20,0.38,0.53,34.61
20200102,13:53:00,1493.525,1493.7,1493.075,1493.375,+AC0-0.15,0.00,0.15,0.19,0.36,0.51,33.93
20200102,13:54:00,1493.375,1493.85,1493.375,1493.75,0.38,0.38,0.00,0.20,0.34,0.59,37.24
20200102,13:55:00,1493.75,1493.75,1493.35,1493.65,+AC0-0.10,0.00,0.10,0.18,0.32,0.58,36.71
20200102,13:56:00,1493.65,1493.8,1493.65,1493.8,0.15,0.15,0.00,0.18,0.30,0.62,38.13
20200102,13:57:00,1493.8,1493.85,1493.75,1493.85,0.05,0.05,0.00,0.17,0.27,0.63,38.62
20200102,13:58:00,1493.85,1494.925,1493.85,1494.725,0.88,0.88,0.00,0.22,0.26,0.87,46.65
20200102,13:59:00,1494.725,1494.95,1494.675,1494.675,+AC0-0.05,0.00,0.05,0.21,0.24,0.86,46.27
20200102,14:00:00,1494.675,1494.975,1494.675,1494.875,0.20,0.20,0.00,0.21,0.22,0.93,48.06
20200102,14:01:00,1494.875,1494.975,1494.825,1494.825,+AC0-0.05,0.00,0.05,0.19,0.21,0.91,47.63
20200102,14:02:00,1494.825,1494.975,1494.8,1494.975,0.15,0.15,0.00,0.19,0.20,0.96,49.09
20200102,14:03:00,1494.975,1496.525,1494.6,1494.8,+AC0-0.17,0.00,0.17,0.18,0.19,0.90,47.43
20200102,14:04:00,1494.8,1494.85,1494.625,1494.725,+AC0-0.08,0.00,0.08,0.16,0.19,0.88,46.70
20200102,14:05:00,1494.725,1494.75,1494.4,1494.425,+AC0-0.30,0.00,0.30,0.15,0.19,0.78,43.80
20200102,14:06:00,1494.425,1494.625,1494.2,1494.2,+AC0-0.22,0.00,0.22,0.14,0.20,0.72,41.71
20200102,14:07:00,1494.2,1494.725,1494.075,1494.425,0.22,0.22,0.00,0.15,0.18,0.80,44.56
20200102,14:08:00,1494.425,1494.75,1494.425,1494.725,0.30,0.30,0.00,0.16,0.17,0.93,48.20
20200102,14:09:00,1494.725,1494.725,1494.425,1494.575,+AC0-0.15,0.00,0.15,0.15,0.17,0.87,46.56
20200102,14:10:00,1494.575,1494.825,1494.575,1494.65,0.08,0.08,0.00,0.14,0.16,0.91,47.52
20200102,14:11:00,1494.65,1494.725,1494.225,1494.35,+AC0-0.30,0.00,0.30,0.13,0.17,0.79,44.09
20200102,14:12:00,1494.35,1494.525,1493.775,1493.775,+AC0-0.57,0.00,0.57,0.12,0.20,0.62,38.38
20200102,14:13:00,1493.775,1493.85,1493.425,1493.425,+AC0-0.35,0.00,0.35,0.11,0.21,0.55,35.38
20200102,14:14:00,1493.425,1493.475,1492.9,1493.25,+AC0-0.17,0.00,0.17,0.10,0.20,0.51,33.94
20200102,14:15:00,1493.25,1493.25,1492.075,1492.375,+AC0-0.88,0.00,0.88,0.10,0.25,0.39,27.87
20200102,14:16:00,1492.375,1493.15,1492.075,1492.775,0.40,0.40,0.00,0.12,0.23,0.51,33.71
20200102,14:17:00,1492.775,1493.65,1492.55,1493.175,0.40,0.40,0.00,0.14,0.22,0.64,39.02
20200102,14:18:00,1493.175,1493.7,1493.175,1493.4,0.23,0.23,0.00,0.15,0.20,0.72,41.85
20200102,14:19:00,1493.4,1493.525,1493.2,1493.475,0.07,0.07,0.00,0.14,0.19,0.75,42.80
20200102,14:20:00,1493.475,1494.3,1493.325,1494.3,0.83,0.83,0.00,0.19,0.17,1.09,52.08
20200102,14:21:00,1494.3,1494.725,1493.725,1493.75,+AC0-0.55,0.00,0.55,0.18,0.20,0.87,46.65
20200102,14:22:00,1493.75,1495.05,1493.725,1494.725,0.97,0.97,0.00,0.23,0.19,1.25,55.51
20200102,14:23:00,1494.725,1494.775,1493.95,1494.175,+AC0-0.55,0.00,0.55,0.22,0.21,1.02,50.42
20200102,14:24:00,1494.175,1494.175,1492.85,1493.75,+AC0-0.42,0.00,0.42,0.20,0.23,0.88,46.85
20200102,14:25:00,1493.75,1493.75,1493.125,1493.325,+AC0-0.42,0.00,0.42,0.19,0.24,0.77,43.53
20200102,14:26:00,1493.325,1493.65,1493.15,1493.175,+AC0-0.15,0.00,0.15,0.17,0.24,0.74,42.38
20200102,14:27:00,1493.175,1493.4,1492.925,1493.4,0.23,0.23,0.00,0.18,0.22,0.81,44.73
20200102,14:28:00,1493.4,1494.2,1493.375,1494.2,0.80,0.80,0.00,0.22,0.20,1.09,52.18
20200102,14:29:00,1494.2,1494.25,1494,1494.125,+AC0-0.08,0.00,0.08,0.21,0.19,1.06,51.47
20200102,14:30:00,1494.125,1494.6,1494.05,1494.275,0.15,0.15,0.00,0.20,0.18,1.12,52.84
20200102,14:31:00,1494.275,1494.275,1493.9,1493.925,+AC0-0.35,0.00,0.35,0.19,0.19,0.97,49.35
20200102,14:32:00,1493.925,1494.275,1493.9,1494.2,0.28,0.28,0.00,0.19,0.18,1.08,52.03
20200102,14:33:00,1494.2,1494.2,1493.875,1494.075,+AC0-0.13,0.00,0.13,0.18,0.17,1.03,50.72
20200102,14:34:00,1494.075,1494.3,1494,1494.225,0.15,0.15,0.00,0.18,0.16,1.10,52.27
20200102,14:35:00,1494.225,1494.275,1493.725,1493.775,+AC0-0.45,0.00,0.45,0.16,0.18,0.90,47.44
20200102,14:36:00,1493.775,1493.775,1493.525,1493.7,+AC0-0.08,0.00,0.08,0.15,0.17,0.87,46.66
20200102,14:37:00,1493.7,1493.7,1493.025,1493.325,+AC0-0.38,0.00,0.38,0.14,0.19,0.75,42.89
20200102,14:38:00,1493.325,1493.325,1492.775,1492.775,+AC0-0.55,0.00,0.55,0.13,0.21,0.61,38.03
20200102,14:39:00,1492.775,1492.925,1492.725,1492.775,0.00,0.00,0.00,0.12,0.20,0.61,38.03
20200102,14:40:00,1492.775,1492.85,1492.375,1492.375,+AC0-0.40,0.00,0.40,0.11,0.21,0.53,34.72
20200102,14:41:00,1492.375,1493.6,1492.375,1493.4,1.03,1.03,0.00,0.18,0.20,0.90,47.38
20200102,14:42:00,1493.4,1493.4,1493.1,1493.2,+AC0-0.20,0.00,0.20,0.17,0.20,0.84,45.52
20200102,14:43:00,1493.2,1493.475,1493.1,1493.3,0.10,0.10,0.00,0.16,0.18,0.87,46.65
20200102,14:44:00,1493.3,1493.5,1493.075,1493.5,0.20,0.20,0.00,0.16,0.17,0.96,48.92
20200102,14:45:00,1493.5,1493.675,1493.4,1493.675,0.17,0.17,0.00,0.16,0.16,1.04,50.89
20200102,14:46:00,1493.675,1493.85,1493.45,1493.5,+AC0-0.17,0.00,0.17,0.15,0.16,0.96,48.86
20200102,14:47:00,1493.5,1493.75,1493.5,1493.75,0.25,0.25,0.00,0.16,0.15,1.08,51.82
20200102,14:48:00,1493.75,1493.75,1493.4,1493.75,0.00,0.00,0.00,0.15,0.14,1.08,51.82
20200102,14:49:00,1493.75,1493.75,1493.15,1493.45,+AC0-0.30,0.00,0.30,0.14,0.15,0.92,47.96
20200102,14:50:00,1493.45,1493.875,1493.175,1493.5,0.05,0.05,0.00,0.13,0.14,0.95,48.64
20200102,14:51:00,1493.5,1493.65,1493.45,1493.625,0.13,0.13,0.00,0.13,0.13,1.02,50.41
20200102,14:52:00,1493.625,1493.775,1493.525,1493.525,+AC0-0.10,0.00,0.10,0.12,0.13,0.96,48.96
20200102,14:53:00,1493.525,1493.7,1493.45,1493.475,+AC0-0.05,0.00,0.05,0.11,0.12,0.93,48.21
20200102,14:54:00,1493.475,1493.6,1493.2,1493.2,+AC0-0.27,0.00,0.27,0.11,0.13,0.79,44.23
20200102,14:55:00,1493.2,1493.35,1493.025,1493.225,0.02,0.02,0.00,0.10,0.12,0.81,44.67
20200102,14:56:00,1493.225,1493.6,1492.775,1492.775,+AC0-0.45,0.00,0.45,0.09,0.15,0.63,38.66
20200102,14:57:00,1492.775,1492.85,1492.7,1492.825,0.05,0.05,0.00,0.09,0.14,0.66,39.63
20200102,14:58:00,1492.825,1492.975,1492.75,1492.75,+AC0-0.08,0.00,0.08,0.08,0.13,0.63,38.64
20200102,14:59:00,1492.75,1492.975,1492.625,1492.95,0.20,0.20,0.00,0.09,0.12,0.75,42.75
20200102,15:00:00,1492.95,1493.75,1492.875,1492.975,0.02,0.02,0.00,0.09,0.11,0.76,43.26
20200102,15:01:00,1492.975,1492.975,1492.75,1492.8,+AC0-0.17,0.00,0.17,0.08,0.12,0.68,40.53
20200102,15:02:00,1492.8,1492.8,1492.325,1492.7,+AC0-0.10,0.00,0.10,0.07,0.12,0.64,39.02
20200102,15:03:00,1492.7,1492.85,1492.675,1492.75,0.05,0.05,0.00,0.07,0.11,0.67,40.22
20200102,15:04:00,1492.75,1492.8,1492.625,1492.675,+AC0-0.08,0.00,0.08,0.07,0.11,0.64,38.98
20200102,15:05:00,1492.675,1492.9,1492.625,1492.9,0.23,0.23,0.00,0.08,0.10,0.80,44.51
20200102,15:06:00,1492.9,1492.925,1491.35,1491.725,+AC0-1.18,0.00,1.18,0.07,0.18,0.42,29.48
20200102,15:07:00,1491.725,1491.875,1491.25,1491.275,+AC0-0.45,0.00,0.45,0.07,0.19,0.35,25.87
20200102,15:08:00,1491.275,1491.975,1491.275,1491.75,0.47,0.47,0.00,0.10,0.18,0.54,34.92
20200102,15:09:00,1491.75,1491.975,1491.525,1491.6,+AC0-0.15,0.00,0.15,0.09,0.18,0.50,33.53
20200102,15:10:00,1491.6,1491.975,1491.55,1491.725,0.13,0.13,0.00,0.09,0.17,0.56,35.82
20200102,15:11:00,1491.725,1492.75,1491.725,1492.525,0.80,0.80,0.00,0.14,0.15,0.93,48.16
20200102,15:12:00,1492.525,1492.85,1492.35,1492.725,0.20,0.20,0.00,0.15,0.14,1.03,50.71
20200102,15:13:00,1492.725,1492.9,1492.575,1492.775,0.05,0.05,0.00,0.14,0.13,1.06,51.35
20200102,15:14:00,1492.775,1492.9,1492.625,1492.7,+AC0-0.08,0.00,0.08,0.13,0.13,1.01,50.29
20200102,15:15:00,1492.7,1492.925,1492.3,1492.85,0.15,0.15,0.00,0.13,0.12,1.10,52.41
20200102,15:16:00,1492.85,1492.95,1492.55,1492.675,+AC0-0.17,0.00,0.17,0.12,0.12,0.99,49.75
20200102,15:17:00,1492.675,1492.925,1492.625,1492.75,0.08,0.08,0.00,0.12,0.11,1.04,50.90
20200102,15:18:00,1492.75,1494.95,1492.75,1493.575,0.83,0.83,0.00,0.17,0.11,1.59,61.39
20200102,15:19:00,1493.575,1494.75,1493.575,1494.5,0.92,0.92,0.00,0.22,0.10,2.26,69.31
20200102,15:20:00,1494.5,1494.5,1492.55,1493.65,+AC0-0.85,0.00,0.85,0.21,0.15,1.36,57.62
20200102,15:21:00,1493.65,1494.475,1493.45,1493.95,0.30,0.30,0.00,0.21,0.14,1.51,60.17
20200102,15:22:00,1493.95,1494.575,1493.325,1494.2,0.25,0.25,0.00,0.22,0.13,1.65,62.21
20200102,15:23:00,1494.2,1494.65,1493.775,1494.575,0.38,0.38,0.00,0.23,0.12,1.87,65.10
20200102,15:24:00,1494.575,1495.625,1494.1,1494.6,0.02,0.02,0.00,0.21,0.11,1.88,65.30
20200102,15:25:00,1494.6,1494.825,1493.475,1493.6,+AC0-1.00,0.00,1.00,0.20,0.18,1.12,52.85
20200102,15:26:00,1493.6,1494,1492.875,1493.125,+AC0-0.47,0.00,0.47,0.18,0.20,0.93,48.16
20200102,15:27:00,1493.125,1494.075,1493.05,1493.825,0.70,0.70,0.00,0.22,0.18,1.20,54.56
20200102,15:28:00,1493.825,1494.7,1493.625,1493.625,+AC0-0.20,0.00,0.20,0.21,0.19,1.11,52.57
20200102,15:29:00,1493.625,1494.475,1493.425,1493.9,0.28,0.28,0.00,0.21,0.17,1.22,55.01
20200103,09:15:00,1491.5,1492.725,1484.2,1484.325,+AC0-9.58,0.00,9.58,0.20,0.84,0.23,18.78
20200103,09:16:00,1484.325,1493.575,1483.875,1493.1,8.77,8.77,0.00,0.81,0.78,1.03,50.78
20200103,09:17:00,1493.1,1493.1,1488.175,1489.45,+AC0-3.65,0.00,3.65,0.75,0.99,0.76,43.16
20200103,09:18:00,1489.45,1492.475,1489.45,1492.075,2.63,2.63,0.00,0.88,0.92,0.96,49.08
20200103,09:19:00,1492.075,1493.75,1491.9,1493.325,1.25,1.25,0.00,0.91,0.85,1.07,51.66
20200103,09:20:00,1493.325,1493.325,1490.4,1490.4,+AC0-2.92,0.00,2.92,0.85,1.00,0.85,45.81
20200103,09:21:00,1490.4,1491.6,1488.625,1488.75,+AC0-1.65,0.00,1.65,0.78,1.05,0.75,42.86
20200103,09:22:00,1488.75,1489.825,1488.55,1489.55,0.80,0.80,0.00,0.79,0.97,0.81,44.72
20200103,09:23:00,1489.55,1490.6,1488.85,1488.85,+AC0-0.70,0.00,0.70,0.73,0.95,0.77,43.39
20200103,09:24:00,1488.85,1489.525,1485.8,1486.175,+AC0-2.67,0.00,2.67,0.68,1.08,0.63,38.66
20200103,09:25:00,1486.175,1486.9,1485.6,1486.9,0.73,0.73,0.00,0.68,1.00,0.68,40.55
20200103,09:26:00,1486.9,1488.525,1486.9,1488.275,1.38,1.38,0.00,0.73,0.93,0.79,44.07
20200103,09:27:00,1488.275,1488.475,1487.4,1487.75,+AC0-0.53,0.00,0.53,0.68,0.90,0.76,43.02
20200103,09:28:00,1487.75,1487.75,1486.4,1487.7,+AC0-0.05,0.00,0.05,0.63,0.84,0.75,42.92
20200103,09:29:00,1487.7,1489.8,1487.075,1489.8,2.10,2.10,0.00,0.73,0.78,0.94,48.58
20200103,09:30:00,1489.8,1489.85,1488.55,1488.825,+AC0-0.97,0.00,0.97,0.68,0.79,0.86,46.28
20200103,09:31:00,1488.825,1489.2,1487.775,1487.825,+AC0-1.00,0.00,1.00,0.63,0.81,0.79,43.99
20200103,09:32:00,1487.825,1488.125,1483.25,1483.25,+AC0-4.58,0.00,4.58,0.59,1.08,0.55,35.35
20200103,09:33:00,1483.25,1485.375,1483.225,1484.475,1.22,1.22,0.00,0.63,1.00,0.63,38.82
20200103,09:34:00,1484.475,1484.575,1481.05,1481.8,+AC0-2.67,0.00,2.67,0.59,1.12,0.53,34.47
20200103,09:35:00,1481.8,1481.8,1479.675,1480.975,+AC0-0.83,0.00,0.83,0.55,1.10,0.50,33.24
20200103,09:36:00,1480.975,1482.525,1480.725,1482.275,1.30,1.30,0.00,0.60,1.02,0.59,37.06
20200103,09:37:00,1482.275,1482.525,1481.45,1481.45,+AC0-0.83,0.00,0.83,0.56,1.01,0.55,35.67
20200103,09:38:00,1481.45,1482.85,1481.15,1482.725,1.27,1.27,0.00,0.61,0.93,0.65,39.47
20200103,09:39:00,1482.725,1482.725,1481.25,1481.75,+AC0-0.97,0.00,0.97,0.57,0.94,0.60,37.64
20200103,09:40:00,1481.75,1482.775,1481.4,1482.725,0.97,0.97,0.00,0.59,0.87,0.68,40.60
20200103,09:41:00,1482.725,1484.25,1482.725,1483.225,0.50,0.50,0.00,0.59,0.81,0.73,42.12
20200103,09:42:00,1483.225,1483.45,1482.1,1482.1,+AC0-1.13,0.00,1.13,0.55,0.83,0.66,39.66
20200103,09:43:00,1482.1,1482.625,1482.05,1482.225,0.13,0.13,0.00,0.52,0.77,0.67,40.08
20200103,09:44:00,1482.225,1482.7,1481.675,1481.675,+AC0-0.55,0.00,0.55,0.48,0.76,0.63,38.81
20200103,09:45:00,1481.675,1482.15,1481.15,1481.425,+AC0-0.25,0.00,0.25,0.44,0.72,0.62,38.21
20200103,09:46:00,1481.425,1481.75,1480.35,1480.525,+AC0-0.90,0.00,0.90,0.41,0.73,0.56,36.06
20200103,09:47:00,1480.525,1481.525,1480.475,1481.525,1.00,1.00,0.00,0.45,0.68,0.67,40.09
20200103,09:48:00,1481.525,1481.525,1480.975,1481.2,+AC0-0.33,0.00,0.33,0.42,0.65,0.65,39.23
20200103,09:49:00,1481.2,1481.675,1481.15,1481.65,0.45,0.45,0.00,0.42,0.61,0.70,41.12
20200103,09:50:00,1481.65,1484.2,1481.65,1484.2,2.55,2.55,0.00,0.58,0.56,1.02,50.52
20200103,09:51:00,1484.2,1484.2,1482.875,1484.175,+AC0-0.03,0.00,0.03,0.54,0.53,1.02,50.44
20200103,09:52:00,1484.175,1485.35,1483.875,1484.725,0.55,0.55,0.00,0.54,0.49,1.10,52.34
20200103,09:53:00,1484.725,1485.325,1484.65,1485.2,0.48,0.48,0.00,0.53,0.45,1.17,53.98
20200103,09:54:00,1485.2,1485.2,1483.3,1483.3,+AC0-1.90,0.00,1.90,0.49,0.56,0.89,47.01
20200103,09:55:00,1483.3,1483.525,1482.675,1483.35,0.05,0.05,0.00,0.46,0.52,0.89,47.20
20200103,09:56:00,1483.35,1484.75,1483.125,1484.425,1.08,1.08,0.00,0.51,0.48,1.05,51.31
20200103,09:57:00,1484.425,1484.55,1483.125,1483.3,+AC0-1.13,0.00,1.13,0.47,0.53,0.89,47.17
20200103,09:58:00,1483.3,1484.225,1483.075,1484.225,0.92,0.92,0.00,0.50,0.49,1.03,50.69
20200103,09:59:00,1484.225,1484.225,1482.4,1484.175,+AC0-0.05,0.00,0.05,0.47,0.46,1.02,50.50
20200103,10:00:00,1484.175,1484.55,1484.05,1484.55,0.38,0.38,0.00,0.46,0.42,1.08,52.00
20200103,10:01:00,1484.55,1488.25,1484.55,1487.225,2.67,2.67,0.00,0.62,0.39,1.57,61.06
20200103,10:02:00,1487.225,1487.775,1486.9,1487.6,0.38,0.38,0.00,0.60,0.37,1.64,62.14
20200103,10:03:00,1487.6,1488.1,1487.5,1487.55,+AC0-0.05,0.00,0.05,0.56,0.34,1.62,61.89
20200103,10:04:00,1487.55,1487.875,1485.925,1485.925,+AC0-1.63,0.00,1.63,0.52,0.43,1.19,54.35
20200103,10:05:00,1485.925,1486.325,1485.575,1485.7,+AC0-0.22,0.00,0.22,0.48,0.42,1.15,53.38
20200103,10:06:00,1485.7,1487.15,1484.95,1484.95,+AC0-0.75,0.00,0.75,0.45,0.44,1.01,50.17
20200103,10:07:00,1484.95,1485.05,1483.5,1483.5,+AC0-1.45,0.00,1.45,0.41,0.52,0.80,44.58
20200103,10:08:00,1483.5,1484.725,1483.15,1484.725,1.22,1.22,0.00,0.47,0.48,0.99,49.68
20200103,10:09:00,1484.725,1484.725,1483.925,1484.525,+AC0-0.20,0.00,0.20,0.44,0.46,0.96,48.89
20200103,10:10:00,1484.525,1484.65,1482.8,1483.35,+AC0-1.18,0.00,1.18,0.41,0.51,0.80,44.42
20200103,10:11:00,1483.35,1483.675,1483.175,1483.2,+AC0-0.15,0.00,0.15,0.38,0.48,0.78,43.87
20200103,10:12:00,1483.2,1483.6,1482.975,1483.6,0.40,0.40,0.00,0.38,0.45,0.84,45.80
20200103,10:13:00,1483.6,1485.2,1483.6,1484.225,0.63,0.63,0.00,0.40,0.42,0.95,48.77
20200103,10:14:00,1484.225,1484.35,1483.75,1484.25,0.03,0.03,0.00,0.37,0.39,0.96,48.89
20200103,10:15:00,1484.25,1484.25,1483.775,1483.775,+AC0-0.47,0.00,0.47,0.34,0.39,0.87,46.64
20200103,10:16:00,1483.775,1483.825,1483.75,1483.825,0.05,0.05,0.00,0.32,0.37,0.88,46.92
20200103,10:17:00,1483.825,1484.75,1483.8,1484.75,0.92,0.92,0.00,0.37,0.34,1.08,51.89
20200103,10:18:00,1484.75,1486.175,1484.25,1485.75,1.00,1.00,0.00,0.41,0.32,1.30,56.61
20200103,10:19:00,1485.75,1486.6,1485.6,1486.55,0.80,0.80,0.00,0.44,0.29,1.50,60.00
20200103,10:20:00,1486.55,1487.3,1486.125,1486.975,0.42,0.42,0.00,0.44,0.27,1.61,61.71
20200103,10:21:00,1486.975,1487.35,1486.425,1487.15,0.18,0.18,0.00,0.42,0.25,1.66,62.42
20200103,10:22:00,1487.15,1487.175,1486.575,1487.05,+AC0-0.10,0.00,0.10,0.39,0.24,1.61,61.72
20200103,10:23:00,1487.05,1489.75,1487.05,1489.425,2.38,2.38,0.00,0.53,0.22,2.37,70.31
20200103,10:24:00,1489.425,1489.425,1487.7,1488.4,+AC0-1.02,0.00,1.02,0.49,0.28,1.75,63.67
20200103,10:25:00,1488.4,1489.9,1488.225,1489.675,1.27,1.27,0.00,0.55,0.26,2.10,67.75
20200103,10:26:00,1489.675,1489.975,1489.075,1489.5,+AC0-0.17,0.00,0.17,0.51,0.26,2.00,66.64
20200103,10:27:00,1489.5,1492.65,1489.375,1492.2,2.70,2.70,0.00,0.67,0.24,2.81,73.76
20200103,10:28:00,1492.2,1492.825,1491.55,1491.55,+AC0-0.65,0.00,0.65,0.62,0.27,2.32,69.90
20200103,10:29:00,1491.55,1491.625,1490.7,1490.7,+AC0-0.85,0.00,0.85,0.57,0.31,1.86,65.09
20200103,10:30:00,1490.7,1490.775,1490.3,1490.375,+AC0-0.33,0.00,0.33,0.53,0.31,1.72,63.30
20200103,10:31:00,1490.375,1490.375,1489.325,1489.475,+AC0-0.90,0.00,0.90,0.50,0.35,1.41,58.49
20200103,10:32:00,1489.475,1489.525,1487.6,1488,+AC0-1.47,0.00,1.47,0.46,0.43,1.07,51.58
20200103,10:33:00,1488,1488.025,1487.375,1487.6,+AC0-0.40,0.00,0.40,0.43,0.43,0.99,49.86
20200103,10:34:00,1487.6,1487.6,1486.4,1486.9,+AC0-0.70,0.00,0.70,0.40,0.45,0.88,46.91
