DATE,TIME,OPEN,HIGH,LOW,CLOSE
20200107,12:47:00,1444.875,1444.875,1444.3,1444.675
20200107,12:48:00,1444.675,1445.175,1444.6,1444.8
20200107,12:49:00,1444.8,1444.8,1444.725,1444.75
20200107,12:50:00,1444.75,1444.975,1444.475,1444.775
20200107,12:51:00,1444.775,1446.025,1444.75,1446.025
20200107,12:52:00,1446.025,1446.025,1445.35,1445.425
20200107,12:53:00,1445.425,1446.625,1445.4,1446.55
20200107,12:54:00,1446.55,1447.2,1444.825,1444.85
20200107,12:55:00,1444.85,1444.85,1444.55,1444.825
20200107,12:56:00,1444.825,1445.025,1444.825,1445.025
20200107,12:57:00,1445.025,1445.35,1443.625,1443.625
20200107,12:58:00,1443.625,1444.9,1443.35,1444.9
20200107,12:59:00,1444.9,1444.9,1443.85,1443.9
20200107,13:00:00,1443.9,1444.125,1443.125,1443.375
20200107,13:01:00,1443.375,1443.375,1442.675,1443.25
20200107,13:02:00,1443.25,1443.6,1442.3,1442.3
20200107,13:03:00,1442.3,1443.4,1442.3,1443.35
20200107,13:04:00,1443.35,1443.35,1442.925,1443
20200107,13:05:00,1443,1443.1,1442.125,1442.125
20200107,13:06:00,1442.125,1442.125,1440.5,1440.5
20200107,13:07:00,1440.5,1441.025,1440.125,1440.5
20200107,13:08:00,1440.5,1440.525,1438.95,1440.1
20200107,13:09:00,1440.1,1441.8,1440,1441.2
20200107,13:10:00,1441.2,1441.2,1441.05,1441.075
20200107,13:11:00,1441.075,1441.825,1440.6,1441.8
20200107,13:12:00,1441.8,1442.375,1441.3,1441.3
20200107,13:13:00,1441.3,1441.7,1440.95,1441.575
20200107,13:14:00,1441.575,1442.875,1440.925,1441.475
20200107,13:15:00,1441.475,1442.825,1441.125,1441.725
20200107,13:16:00,1441.725,1441.825,1441.075,1441.125
20200107,13:17:00,1441.125,1442,1439.475,1440.375
20200107,13:18:00,1440.375,1440.5,1439.55,1440.5
20200107,13:19:00,1440.5,1440.5,1439.7,1440.425
20200107,13:20:00,1440.425,1440.875,1440.3,1440.6
20200107,13:21:00,1440.6,1440.6,1439.15,1439.15
20200107,13:22:00,1439.15,1439.35,1438.35,1438.8
20200107,13:23:00,1438.8,1438.925,1437.95,1437.95
20200107,13:24:00,1437.95,1438.75,1437.4,1438.75
20200107,13:25:00,1438.75,1439.8,1438.75,1439.8
20200107,13:26:00,1439.8,1441,1439.8,1440.775
20200107,13:27:00,1440.775,1441.375,1440.15,1440.225
20200107,13:28:00,1440.225,1440.275,1438.625,1438.675
20200107,13:29:00,1438.675,1438.725,1437.95,1438.2
20200107,13:30:00,1438.2,1438.4,1436.775,1436.775
20200107,13:31:00,1436.775,1438.4,1436.375,1437.575
20200107,13:32:00,1437.575,1438.55,1437.375,1438
20200107,13:33:00,1438,1439.2,1438,1438.65
20200107,13:34:00,1438.65,1440.35,1438.65,1440.35
20200107,13:35:00,1440.35,1440.35,1439.8,1440.1
20200107,13:36:00,1440.1,1440.3,1439.725,1440.2
20200107,13:37:00,1440.2,1442.1,1440.15,1442.1
20200107,13:38:00,1442.1,1442.25,1440.875,1441.475
20200107,13:39:00,1441.475,1441.5,1439.35,1439.425
20200107,13:40:00,1439.425,1439.65,1438.95,1439.5
20200107,13:41:00,1439.5,1440.475,1439.425,1440.075
20200107,13:42:00,1440.075,1441.075,1440.075,1440.95
20200107,13:43:00,1440.95,1440.95,1440.125,1440.6
20200107,13:44:00,1440.6,1441.025,1440.125,1440.725
20200107,13:45:00,1440.725,1442.6,1440.725,1441.975
20200107,13:46:00,1441.975,1443.575,1441.55,1443.225
20200107,13:47:00,1443.225,1444.8,1443.2,1444.8
20200107,13:48:00,1444.8,1445.3,1443.575,1443.725
20200107,13:49:00,1443.725,1444.025,1443.275,1443.275
20200107,13:50:00,1443.275,1444.9,1443.25,1443.975
20200107,13:51:00,1443.975,1444.15,1443.325,1443.35
20200107,13:52:00,1443.35,1443.925,1443.35,1443.475
20200107,13:53:00,1443.475,1443.625,1441.675,1441.75
20200107,13:54:00,1441.75,1441.75,1441.65,1441.675
20200107,13:55:00,1441.675,1442.875,1441.65,1442.475
20200107,13:56:00,1442.475,1442.475,1441.8,1442.475
20200107,13:57:00,1442.475,1442.475,1441.525,1441.775
20200107,13:58:00,1441.775,1441.775,1441.225,1441.225
20200107,13:59:00,1441.225,1441.775,1441.225,1441.775
20200107,14:00:00,1441.775,1442.275,1441.4,1442.275
20200107,14:01:00,1442.275,1442.3,1442.1,1442.1
20200107,14:02:00,1442.1,1444.125,1441.95,1444.1
20200107,14:03:00,1444.1,1445.45,1444.025,1444.7
20200107,14:04:00,1444.7,1444.975,1444.025,1444.125
20200107,14:05:00,1444.125,1444.2,1443.55,1443.675
20200107,14:06:00,1443.675,1444.15,1443.45,1444.15
20200107,14:07:00,1444.15,1444.275,1443.55,1443.625
20200107,14:08:00,1443.625,1444.725,1443.625,1444.675
20200107,14:09:00,1444.675,1448,1444.675,1448
20200107,14:10:00,1448,1448.375,1445.85,1446.25
20200107,14:11:00,1446.25,1447.525,1446.25,1446.375
20200107,14:12:00,1446.375,1447.275,1446.375,1447.025
20200107,14:13:00,1447.025,1447.425,1446.35,1446.625
20200107,14:14:00,1446.625,1453.825,1446.625,1452.825
20200107,14:15:00,1452.825,1453.65,1452.2,1452.825
20200107,14:16:00,1452.825,1453.825,1452.75,1453.5
20200107,14:17:00,1453.5,1453.625,1453.05,1453.55
20200107,14:18:00,1453.55,1455.525,1453.325,1455.525
20200107,14:19:00,1455.525,1456.275,1454.375,1455.25
20200107,14:20:00,1455.25,1457.275,1455.25,1457.275
20200107,14:21:00,1457.275,1457.775,1456.275,1456.275
20200107,14:22:00,1456.275,1456.3,1454.3,1454.4
20200107,14:23:00,1454.4,1456.2,1454.4,1455.375
20200107,14:24:00,1455.375,1455.625,1454.25,1454.775
20200107,14:25:00,1454.775,1454.775,1452.95,1452.95
20200107,14:26:00,1452.95,1453,1452.475,1452.625
20200107,14:27:00,1452.625,1453.95,1452.625,1452.725
20200107,14:28:00,1452.725,1454.925,1452.675,1454.85
20200107,14:29:00,1454.85,1454.9,1453.5,1453.5
20200107,14:30:00,1453.5,1454.75,1453.5,1454.75
20200107,14:31:00,1454.75,1457.975,1454.725,1457.1
20200107,14:32:00,1457.1,1459.8,1457,1459.3
20200107,14:33:00,1459.3,1459.75,1456.55,1457.375
20200107,14:34:00,1457.375,1458.375,1455.5,1455.5
20200107,14:35:00,1455.5,1456.05,1455.2,1455.95
20200107,14:36:00,1455.95,1458.25,1455.5,1457.45
20200107,14:37:00,1457.45,1459.725,1457.45,1459.375
20200107,14:38:00,1459.375,1462.55,1459.375,1461.35
20200107,14:39:00,1461.35,1461.35,1459.2,1459.2
20200107,14:40:00,1459.2,1463.425,1458.675,1463.175
20200107,14:41:00,1463.175,1463.275,1461.025,1461.975
20200107,14:42:00,1461.975,1463.95,1461.45,1461.45
20200107,14:43:00,1461.45,1461.65,1458.8,1459.075
20200107,14:44:00,1459.075,1460.225,1458.425,1458.725
20200107,14:45:00,1458.725,1458.75,1453.65,1454.075
20200107,14:46:00,1454.075,1456.575,1454.075,1456.575
20200107,14:47:00,1456.575,1457.225,1455.475,1457.2
20200107,14:48:00,1457.2,1458.35,1457.2,1457.55
20200107,14:49:00,1457.55,1457.55,1456.575,1457.275
20200107,14:50:00,1457.275,1457.475,1457.05,1457.25
20200107,14:51:00,1457.25,1457.4,1456,1456.475
20200107,14:52:00,1456.475,1456.85,1454.775,1455.3
20200107,14:53:00,1455.3,1456.5,1455.125,1455.7
20200107,14:54:00,1455.7,1455.875,1454.65,1454.8
20200107,14:55:00,1454.8,1455.2,1454.65,1454.675
20200107,14:56:00,1454.675,1454.675,1454.275,1454.3
20200107,14:57:00,1454.3,1454.4,1454.25,1454.25
20200107,14:58:00,1454.25,1455.45,1453.9,1455.325
20200107,14:59:00,1455.325,1455.325,1454.325,1455.2
20200107,15:00:00,1455.2,1455.9,1455.2,1455.625
20200107,15:01:00,1455.625,1455.825,1455.625,1455.775
20200107,15:02:00,1455.775,1455.775,1455.15,1455.3
20200107,15:03:00,1455.3,1455.7,1455.025,1455.2
20200107,15:04:00,1455.2,1455.75,1455.2,1455.675
20200107,15:05:00,1455.675,1455.675,1454.9,1455.25
20200107,15:06:00,1455.25,1455.75,1455.225,1455.725
20200107,15:07:00,1455.725,1455.95,1454.25,1454.775
20200107,15:08:00,1454.775,1454.825,1452.8,1452.8
20200107,15:09:00,1452.8,1453.325,1452.775,1453.15
20200107,15:10:00,1453.15,1454.275,1453.15,1454.275
20200107,15:11:00,1454.275,1454.275,1452.825,1453.6
20200107,15:12:00,1453.6,1454.8,1453.575,1454.5
20200107,15:13:00,1454.5,1454.95,1454.375,1454.5
20200107,15:14:00,1454.5,1454.975,1454.5,1454.95
20200107,15:15:00,1454.95,1456.4,1454.925,1455.375
20200107,15:16:00,1455.375,1455.975,1454.95,1455.575
20200107,15:17:00,1455.575,1457.35,1455.425,1457.35
20200107,15:18:00,1457.35,1459.4,1457.35,1459.4
20200107,15:19:00,1459.4,1459.475,1458.225,1459.225
20200107,15:20:00,1459.225,1459.825,1458.775,1459.65
20200107,15:21:00,1459.65,1459.65,1458.225,1458.575
20200107,15:22:00,1458.575,1459.3,1457.35,1458.95
20200107,15:23:00,1458.95,1459.875,1458.725,1459.775
20200107,15:24:00,1459.775,1459.775,1456.75,1456.75
20200107,15:25:00,1456.75,1456.975,1456.6,1456.75
20200107,15:26:00,1456.75,1457.325,1455.775,1456.05
20200107,15:27:00,1456.05,1457.325,1455.325,1457.325
20200107,15:28:00,1457.325,1457.6,1456.5,1457.125
20200107,15:29:00,1457.125,1457.125,1453.775,1456.025
20200108,09:15:00,1435.5,1444.15,1435.5,1439.35
20200108,09:16:00,1439.35,1442.475,1439.075,1440.7
20200108,09:17:00,1440.7,1440.7,1436.375,1437.95
20200108,09:18:00,1437.95,1439.5,1436.425,1438.675
20200108,09:19:00,1438.675,1443.075,1438.55,1442.875
20200108,09:20:00,1442.875,1443.55,1441.6,1443.25
20200108,09:21:00,1443.25,1444.35,1440.5,1441.775
20200108,09:22:00,1441.775,1443.75,1441.5,1443.55
20200108,09:23:00,1443.55,1444.45,1443.375,1444.25
20200108,09:24:00,1444.25,1444.35,1442.275,1444.175
20200108,09:25:00,1444.175,1445.5,1443.475,1443.8
20200108,09:26:00,1443.8,1444.175,1442.225,1442.225
20200108,09:27:00,1442.225,1442.85,1440.1,1441.5
20200108,09:28:00,1441.5,1443.9,1441.3,1443.9
20200108,09:29:00,1443.9,1443.9,1442.6,1443.775
20200108,09:30:00,1443.775,1443.8,1442.4,1442.4
20200108,09:31:00,1442.4,1444.625,1442.325,1444.3
20200108,09:32:00,1444.3,1444.3,1442.2,1442.4
20200108,09:33:00,1442.4,1443.525,1441.575,1443.475
20200108,09:34:00,1443.475,1443.475,1442.75,1443
20200108,09:35:00,1443,1443.275,1441.825,1441.825
20200108,09:36:00,1441.825,1441.825,1440.625,1441.65
20200108,09:37:00,1441.65,1443.075,1441.65,1443.075
20200108,09:38:00,1443.075,1446.175,1443.075,1445.45
20200108,09:39:00,1445.45,1448.925,1444.425,1448.875
20200108,09:40:00,1448.875,1449.825,1448.475,1449.825
20200108,09:41:00,1449.825,1452.55,1449.8,1451.95
20200108,09:42:00,1451.95,1456.35,1451.6,1455.05
20200108,09:43:00,1455.05,1456.175,1454.025,1456.025
20200108,09:44:00,1456.025,1456.6,1455.3,1455.325
20200108,09:45:00,1455.325,1457.65,1454.475,1457.425
20200108,09:46:00,1457.425,1457.725,1455.575,1457
20200108,09:47:00,1457,1458.725,1456.3,1456.3
20200108,09:48:00,1456.3,1458.575,1456.3,1458.5
20200108,09:49:00,1458.5,1458.75,1456.85,1458.075
20200108,09:50:00,1458.075,1458.075,1456.175,1457.025
20200108,09:51:00,1457.025,1458.8,1456.425,1458.8
20200108,09:52:00,1458.8,1458.8,1456.25,1458.05
20200108,09:53:00,1458.05,1459.4,1457.6,1458.125
20200108,09:54:00,1458.125,1460.375,1458.125,1460.375
20200108,09:55:00,1460.375,1463.525,1460.3,1462.525
20200108,09:56:00,1462.525,1462.775,1461.175,1461.175
20200108,09:57:00,1461.175,1462.55,1460.75,1461.75
20200108,09:58:00,1461.75,1462.85,1461.75,1462.3
20200108,09:59:00,1462.3,1462.3,1460.575,1460.625
20200108,10:00:00,1460.625,1460.7,1459.55,1460.525
20200108,10:01:00,1460.525,1462.45,1459.8,1461.125
20200108,10:02:00,1461.125,1462.7,1461.125,1462.7
20200108,10:03:00,1462.7,1462.7,1460.275,1460.725
20200108,10:04:00,1460.725,1461.05,1460.425,1460.8
20200108,10:05:00,1460.8,1461.375,1460.525,1461.05
20200108,10:06:00,1461.05,1461.375,1460.7,1461.175
20200108,10:07:00,1461.175,1461.225,1460.425,1460.425
20200108,10:08:00,1460.425,1460.775,1460.425,1460.6
20200108,10:09:00,1460.6,1461.6,1460.6,1461.1
20200108,10:10:00,1461.1,1463.275,1461.1,1463.125
20200108,10:11:00,1463.125,1467.2,1462.8,1466.825
20200108,10:12:00,1466.825,1467.225,1465.675,1466.525
20200108,10:13:00,1466.525,1470.3,1466.525,1469.725
20200108,10:14:00,1469.725,1470.475,1468.85,1469.325
20200108,10:15:00,1469.325,1472.25,1469.325,1471.275
20200108,10:16:00,1471.275,1472.325,1470.7,1472.1
20200108,10:17:00,1472.1,1473.225,1471.775,1473.225
20200108,10:18:00,1473.225,1475.375,1473.2,1474.45
20200108,10:19:00,1474.45,1474.675,1472.775,1473.725
20200108,10:20:00,1473.725,1475.725,1473.625,1474.375
20200108,10:21:00,1474.375,1475.625,1473.75,1475.625
20200108,10:22:00,1475.625,1476.975,1475.55,1476.975
20200108,10:23:00,1476.975,1476.975,1476.475,1476.825
20200108,10:24:00,1476.825,1476.975,1475.3,1475.575
20200108,10:25:00,1475.575,1476.425,1475.575,1475.725
20200108,10:26:00,1475.725,1475.725,1472.525,1472.525
20200108,10:27:00,1472.525,1472.675,1470.775,1471.975
20200108,10:28:00,1471.975,1472.725,1471.975,1472.725
20200108,10:29:00,1472.725,1474.65,1472.25,1472.25
20200108,10:30:00,1472.25,1473.6,1471.475,1473.6
20200108,10:31:00,1473.6,1473.6,1471.325,1471.475
20200108,10:32:00,1471.475,1471.625,1469.3,1470.85
20200108,10:33:00,1470.85,1472.6,1470.825,1472.375
20200108,10:34:00,1472.375,1472.85,1472.125,1472.125
20200108,10:35:00,1472.125,1472.25,1471.675,1472.075
20200108,10:36:00,1472.075,1472.5,1471.875,1472.375
20200108,10:37:00,1472.375,1472.475,1472.025,1472.025
20200108,10:38:00,1472.025,1472.1,1471,1471.225
20200108,10:39:00,1471.225,1471.65,1470.125,1470.525
20200108,10:40:00,1470.525,1470.525,1467.675,1468.575
20200108,10:41:00,1468.575,1468.925,1467.725,1467.75
20200108,10:42:00,1467.75,1467.75,1466.35,1466.6
20200108,10:43:00,1466.6,1467.025,1466.375,1466.85
20200108,10:44:00,1466.85,1466.85,1466.25,1466.625
20200108,10:45:00,1466.625,1467.025,1464.3,1464.775
20200108,10:46:00,1464.775,1464.8,1463.85,1464.675
20200108,10:47:00,1464.675,1466.225,1464.675,1465.85
20200108,10:48:00,1465.85,1466.7,1464.85,1465.15
20200108,10:49:00,1465.15,1465.8,1464.825,1465.225
20200108,10:50:00,1465.225,1466.275,1465.225,1465.975
20200108,10:51:00,1465.975,1466.775,1465.775,1466.775
20200108,10:52:00,1466.775,1466.875,1466.425,1466.625
20200108,10:53:00,1466.625,1466.975,1466.5,1466.8
20200108,10:54:00,1466.8,1466.975,1466.6,1466.825
20200108,10:55:00,1466.825,1466.925,1466.35,1466.475
20200108,10:56:00,1466.475,1466.925,1466.325,1466.85
20200108,10:57:00,1466.85,1466.975,1466.725,1466.975
20200108,10:58:00,1466.975,1466.975,1466.125,1466.175
20200108,10:59:00,1466.175,1466.175,1465.25,1465.625
20200108,11:00:00,1465.625,1465.875,1465.25,1465.6
20200108,11:01:00,1465.6,1465.6,1464.65,1464.725
20200108,11:02:00,1464.725,1464.975,1464.625,1464.775
20200108,11:03:00,1464.775,1465.375,1464.75,1464.975
20200108,11:04:00,1464.975,1465.375,1464.975,1465.375
20200108,11:05:00,1465.375,1465.925,1465.375,1465.675
20200108,11:06:00,1465.675,1465.675,1462.725,1463
20200108,11:07:00,1463,1463.275,1461.875,1462.5
20200108,11:08:00,1462.5,1462.75,1460.125,1460.15
20200108,11:09:00,1460.15,1462.35,1459.575,1461.775
20200108,11:10:00,1461.775,1462.3,1460.925,1461.95
20200108,11:11:00,1461.95,1461.975,1461.225,1461.25
20200108,11:12:00,1461.25,1461.325,1460.25,1460.8
20200108,11:13:00,1460.8,1461.2,1460.8,1460.975
20200108,11:14:00,1460.975,1461.675,1460.7,1460.725
20200108,11:15:00,1460.725,1460.85,1460.25,1460.45
20200108,11:16:00,1460.45,1461.35,1460.275,1461.35
20200108,11:17:00,1461.35,1461.925,1461,1461.775
20200108,11:18:00,1461.775,1463.475,1461.575,1463.475
20200108,11:19:00,1463.475,1465.2,1463.475,1464.275
20200108,11:20:00,1464.275,1464.825,1463.8,1464.125
20200108,11:21:00,1464.125,1464.975,1463.825,1464.8
20200108,11:22:00,1464.8,1464.875,1464.1,1464.15
20200108,11:23:00,1464.15,1464.875,1464.125,1464.425
20200108,11:24:00,1464.425,1464.975,1464.325,1464.8
20200108,11:25:00,1464.8,1464.975,1464.625,1464.775
20200108,11:26:00,1464.775,1464.975,1464.375,1464.55
20200108,11:27:00,1464.55,1464.825,1463.15,1463.15
20200108,11:28:00,1463.15,1463.15,1461.1,1461.225
20200108,11:29:00,1461.225,1462.95,1461.125,1462.95
20200108,11:30:00,1462.95,1462.975,1462.85,1462.925
20200108,11:31:00,1462.925,1463.675,1462.85,1463.625
20200108,11:32:00,1463.625,1463.675,1462.8,1462.875
20200108,11:33:00,1462.875,1463.425,1462.75,1463.175
20200108,11:34:00,1463.175,1463.6,1463.025,1463.025
20200108,11:35:00,1463.025,1463.725,1462.475,1463.05
20200108,11:36:00,1463.05,1463.075,1461.4,1461.95
20200108,11:37:00,1461.95,1462.625,1461.775,1461.9
20200108,11:38:00,1461.9,1462.125,1461.575,1462.1
20200108,11:39:00,1462.1,1462.775,1461.975,1462.4
20200108,11:40:00,1462.4,1463.025,1462.4,1462.775
20200108,11:41:00,1462.775,1463.525,1462.45,1462.525
20200108,11:42:00,1462.525,1462.875,1461.9,1461.95
20200108,11:43:00,1461.95,1461.975,1461.725,1461.75
20200108,11:44:00,1461.75,1461.975,1461.075,1461.075
20200108,11:45:00,1461.075,1461.075,1460.3,1460.45
20200108,11:46:00,1460.45,1460.675,1457.8,1458.725
20200108,11:47:00,1458.725,1458.975,1458.325,1458.875
20200108,11:48:00,1458.875,1459.725,1458.45,1459.425
20200108,11:49:00,1459.425,1459.875,1459.2,1459.85
20200108,11:50:00,1459.85,1461.75,1459.625,1461.65
20200108,11:51:00,1461.65,1462.225,1461.625,1461.9
20200108,11:52:00,1461.9,1461.975,1461.85,1461.9
20200108,11:53:00,1461.9,1462.475,1461.9,1461.925
20200108,11:54:00,1461.925,1461.975,1461.725,1461.875
20200108,11:55:00,1461.875,1461.975,1460.7,1461.925
20200108,11:56:00,1461.925,1461.975,1461.425,1461.55
20200108,11:57:00,1461.55,1461.975,1461.55,1461.95
20200108,11:58:00,1461.95,1462.4,1461.675,1462.15
20200108,11:59:00,1462.15,1462.275,1461.175,1461.175
20200108,12:00:00,1461.175,1461.95,1461.1,1461.575
20200108,12:01:00,1461.575,1461.875,1461.425,1461.875
20200108,12:02:00,1461.875,1462.725,1461.725,1461.8
20200108,12:03:00,1461.8,1461.975,1461.625,1461.825
20200108,12:04:00,1461.825,1461.925,1461.6,1461.725
20200108,12:05:00,1461.725,1461.975,1461.475,1461.475
20200108,12:06:00,1461.475,1461.725,1460.625,1461.2
20200108,12:07:00,1461.2,1461.7,1460.85,1460.85
20200108,12:08:00,1460.85,1461.625,1460.8,1461.275
20200108,12:09:00,1461.275,1461.725,1460.875,1461.45
20200108,12:10:00,1461.45,1461.925,1461.4,1461.9
20200108,12:11:00,1461.9,1461.975,1461.4,1461.8
20200108,12:12:00,1461.8,1461.975,1461.275,1461.4
20200108,12:13:00,1461.4,1461.975,1461.4,1461.925
20200108,12:14:00,1461.925,1461.975,1461.625,1461.9
20200108,12:15:00,1461.9,1461.975,1461.35,1461.5
20200108,12:16:00,1461.5,1461.975,1461.4,1461.975
20200108,12:17:00,1461.975,1461.975,1461.425,1461.425
20200108,12:18:00,1461.425,1461.975,1461.425,1461.675
20200108,12:19:00,1461.675,1461.975,1461.35,1461.825
20200108,12:20:00,1461.825,1461.975,1461.45,1461.75
20200108,12:21:00,1461.75,1461.975,1461.4,1461.95
20200108,12:22:00,1461.95,1461.975,1461.35,1461.675
20200108,12:23:00,1461.675,1461.925,1461.35,1461.375
20200108,12:24:00,1461.375,1461.8,1460.825,1460.85
20200108,12:25:00,1460.85,1461.625,1459.75,1460.65
20200108,12:26:00,1460.65,1461.6,1460.55,1461.425
20200108,12:27:00,1461.425,1461.425,1459.8,1459.825
20200108,12:28:00,1459.825,1459.975,1459.125,1459.4
20200108,12:29:00,1459.4,1460.625,1459.375,1459.975
20200108,12:30:00,1459.975,1459.975,1459.225,1459.75
20200108,12:31:00,1459.75,1461.225,1459.275,1461.1
20200108,12:32:00,1461.1,1461.825,1460.9,1461.525
20200108,12:33:00,1461.525,1462.475,1461.525,1461.875
20200108,12:34:00,1461.875,1463.75,1461.675,1463.75
20200108,12:35:00,1463.75,1464.9,1463.525,1464.75
20200108,12:36:00,1464.75,1466.15,1464.75,1465.775
20200108,12:37:00,1465.775,1466.925,1465.725,1466.4
20200108,12:38:00,1466.4,1466.575,1465.55,1465.925
20200108,12:39:00,1465.925,1466.425,1465.575,1466.2
20200108,12:40:00,1466.2,1466.375,1465.35,1465.375
20200108,12:41:00,1465.375,1465.825,1465.125,1465.125
20200108,12:42:00,1465.125,1466.225,1464.65,1464.9
20200108,12:43:00,1464.9,1464.975,1464.325,1464.725
20200108,12:44:00,1464.725,1464.975,1462.95,1462.95
20200108,12:45:00,1462.95,1464.75,1462.8,1464.675
20200108,12:46:00,1464.675,1465.6,1464.65,1465.6
20200108,12:47:00,1465.6,1466.775,1465.575,1466.575
20200108,12:48:00,1466.575,1466.875,1466.4,1466.55
20200108,12:49:00,1466.55,1466.975,1466.325,1466.35
20200108,12:50:00,1466.35,1466.975,1466.35,1466.975
20200108,12:51:00,1466.975,1468.975,1466.6,1468.925
20200108,12:52:00,1468.925,1468.925,1468.1,1468.275
20200108,12:53:00,1468.275,1468.825,1467.875,1468.425
20200108,12:54:00,1468.425,1468.775,1468.25,1468.275
20200108,12:55:00,1468.275,1468.425,1468.075,1468.3
20200108,12:56:00,1468.3,1468.975,1468.3,1468.85
20200108,12:57:00,1468.85,1469.475,1467.625,1468.525
20200108,12:58:00,1468.525,1468.825,1467.7,1467.75
20200108,12:59:00,1467.75,1468.275,1467.625,1467.775
20200108,13:00:00,1467.775,1468.975,1467.725,1468.7
20200108,13:01:00,1468.7,1469.875,1468.475,1469.25
20200108,13:02:00,1469.25,1470.7,1469,1470.7
20200108,13:03:00,1470.7,1472.475,1470.675,1472.275
20200108,13:04:00,1472.275,1472.375,1471.675,1471.775
20200108,13:05:00,1471.775,1472.375,1471.425,1471.725
20200108,13:06:00,1471.725,1472.925,1471.7,1472.4
20200108,13:07:00,1472.4,1473.15,1471.525,1471.65
20200108,13:08:00,1471.65,1471.65,1469.1,1469.45
20200108,13:09:00,1469.45,1470.975,1469.35,1470.65
20200108,13:10:00,1470.65,1471.475,1469.45,1469.7
20200108,13:11:00,1469.7,1470.2,1469.4,1470.175
20200108,13:12:00,1470.175,1470.625,1469.5,1469.9
20200108,13:13:00,1469.9,1469.975,1469.675,1469.9
20200108,13:14:00,1469.9,1470.925,1469.825,1470.625
20200108,13:15:00,1470.625,1470.925,1470.225,1470.275
20200108,13:16:00,1470.275,1470.375,1469.725,1469.875
20200108,13:17:00,1469.875,1469.975,1469.25,1469.35
20200108,13:18:00,1469.35,1469.425,1468.225,1468.225
20200108,13:19:00,1468.225,1469.25,1468.225,1468.725
20200108,13:20:00,1468.725,1468.975,1468.225,1468.575
20200108,13:21:00,1468.575,1469.3,1468.475,1468.7
20200108,13:22:00,1468.7,1468.925,1468.225,1468.475
20200108,13:23:00,1468.475,1468.475,1467.775,1467.9
20200108,13:24:00,1467.9,1468.375,1467.3,1468.3
20200108,13:25:00,1468.3,1469.975,1468.2,1469.975
20200108,13:26:00,1469.975,1469.975,1469.175,1469.375
20200108,13:27:00,1469.375,1469.85,1469.1,1469.15
20200108,13:28:00,1469.15,1469.95,1469.15,1469.525
20200108,13:29:00,1469.525,1469.975,1468.825,1469.65
20200108,13:30:00,1469.65,1470.225,1469.65,1469.675
20200108,13:31:00,1469.675,1469.975,1469.625,1469.625
20200108,13:32:00,1469.625,1469.975,1469.6,1469.75
20200108,13:33:00,1469.75,1470.875,1469.65,1470.6
20200108,13:34:00,1470.6,1470.875,1470.55,1470.6
20200108,13:35:00,1470.6,1470.825,1469.775,1469.8
20200108,13:36:00,1469.8,1469.975,1469.65,1469.775
20200108,13:37:00,1469.775,1470.35,1469.55,1469.925
20200108,13:38:00,1469.925,1470.4,1469.55,1470.175
20200108,13:39:00,1470.175,1470.3,1468.75,1468.75
20200108,13:40:00,1468.75,1469.225,1468.625,1468.625
20200108,13:41:00,1468.625,1468.825,1468.425,1468.525
20200108,13:42:00,1468.525,1468.95,1468.425,1468.6
20200108,13:43:00,1468.6,1468.975,1468.275,1468.4
20200108,13:44:00,1468.4,1468.95,1468.4,1468.4
20200108,13:45:00,1468.4,1468.975,1468.325,1468.775
20200108,13:46:00,1468.775,1468.875,1468.3,1468.65
20200108,13:47:00,1468.65,1468.925,1468.375,1468.65
20200108,13:48:00,1468.65,1468.975,1468.05,1468.6
20200108,13:49:00,1468.6,1468.975,1468.5,1468.7
20200108,13:50:00,1468.7,1468.975,1468.7,1468.9
20200108,13:51:00,1468.9,1468.975,1468.775,1468.8
20200108,13:52:00,1468.8,1468.975,1468.675,1468.775
20200108,13:53:00,1468.775,1468.975,1468.75,1468.8
20200108,13:54:00,1468.8,1468.975,1468.75,1468.8
20200108,13:55:00,1468.8,1468.975,1468.775,1468.825
20200108,13:56:00,1468.825,1468.975,1468.8,1468.825
20200108,13:57:00,1468.825,1468.975,1468.8,1468.85
20200108,13:58:00,1468.85,1468.975,1468.675,1468.8
20200108,13:59:00,1468.8,1468.975,1468.35,1468.625
20200108,14:00:00,1468.625,1468.975,1468.625,1468.95
20200108,14:01:00,1468.95,1468.975,1468.925,1468.975
20200108,14:02:00,1468.975,1468.975,1468.95,1468.95
20200108,14:03:00,1468.95,1468.975,1468.925,1468.975
20200108,14:04:00,1468.975,1468.975,1468.225,1468.25
20200108,14:05:00,1468.25,1468.975,1468.25,1468.625
20200108,14:06:00,1468.625,1468.975,1468.1,1468.55
20200108,14:07:00,1468.55,1468.8,1468.325,1468.425
20200108,14:08:00,1468.425,1468.975,1468.425,1468.9
20200108,14:09:00,1468.9,1468.975,1468.8,1468.825
20200108,14:10:00,1468.825,1468.95,1468.2,1468.425
20200108,14:11:00,1468.425,1468.475,1466.4,1467.975
20200108,14:12:00,1467.975,1468.875,1467.725,1467.725
20200108,14:13:00,1467.725,1468.275,1467.3,1467.6
20200108,14:14:00,1467.6,1468.075,1466.475,1466.475
20200108,14:15:00,1466.475,1466.575,1464.05,1464.575
20200108,14:16:00,1464.575,1464.925,1464.275,1464.4
20200108,14:17:00,1464.4,1464.6,1463.65,1464.025
20200108,14:18:00,1464.025,1465.45,1464.025,1464.4
