DATE,TIME,OPEN,HIGH,LOW,CLOSE,SMA_5,WMA_5
20200107,13:13:00,1441.3,1441.7,1440.95,1441.575,1441.3900000000024,1441.4550000000002
20200107,13:14:00,1441.575,1442.875,1440.925,1441.475,1441.4450000000024,1441.4833333333333
20200107,13:15:00,1441.475,1442.825,1441.125,1441.725,1441.5750000000023,1441.5766666666668
20200107,13:16:00,1441.725,1441.825,1441.075,1441.125,1441.440000000002,1441.4266666666667
20200107,13:17:00,1441.125,1442.0,1439.475,1440.375,1441.2550000000024,1441.0716666666665
20200107,13:18:00,1440.375,1440.5,1439.55,1440.5,1441.0400000000025,1440.82
20200107,13:19:00,1440.5,1440.5,1439.7,1440.425,1440.8300000000024,1440.615
20200107,13:20:00,1440.425,1440.875,1440.3,1440.6,1440.6050000000025,1440.5383333333334
20200107,13:21:00,1440.6,1440.6,1439.15,1439.15,1440.2100000000023,1440.0533333333333
20200107,13:22:00,1439.15,1439.35,1438.35,1438.8,1439.8950000000023,1439.5833333333333
20200107,13:23:00,1438.8,1438.925,1437.95,1437.95,1439.3850000000025,1438.9350000000002
20200107,13:24:00,1437.95,1438.75,1437.4,1438.75,1439.0500000000025,1438.7233333333331
20200107,13:25:00,1438.75,1439.8,1438.75,1439.8,1438.8900000000024,1438.9733333333331
20200107,13:26:00,1439.8,1441.0,1439.8,1440.775,1439.2150000000024,1439.6016666666667
20200107,13:27:00,1440.775,1441.375,1440.15,1440.225,1439.5000000000023,1439.938333333333
20200107,13:28:00,1440.225,1440.275,1438.625,1438.675,1439.6450000000025,1439.6633333333334
20200107,13:29:00,1438.675,1438.725,1437.95,1438.2,1439.5350000000024,1439.1816666666666
20200107,13:30:00,1438.2,1438.4,1436.775,1436.775,1438.9300000000023,1438.2616666666665
20200107,13:31:00,1436.775,1438.4,1436.375,1437.575,1438.2900000000022,1437.8100000000002
20200107,13:32:00,1437.575,1438.55,1437.375,1438.0,1437.8450000000023,1437.7133333333334
20200107,13:33:00,1438.0,1439.2,1438.0,1438.65,1437.8400000000022,1437.9816666666666
20200107,13:34:00,1438.65,1440.35,1438.65,1440.35,1438.270000000002,1438.8183333333334
20200107,13:35:00,1440.35,1440.35,1439.8,1440.1,1438.935000000002,1439.4283333333335
20200107,13:36:00,1440.1,1440.3,1439.725,1440.2,1439.4600000000023,1439.85
20200107,13:37:00,1440.2,1442.1,1440.15,1442.1,1440.280000000002,1440.73
20200107,13:38:00,1442.1,1442.25,1440.875,1441.475,1440.8450000000023,1441.1283333333333
20200107,13:39:00,1441.475,1441.5,1439.35,1439.425,1440.6600000000021,1440.6549999999997
20200107,13:40:00,1439.425,1439.65,1438.95,1439.5,1440.540000000002,1440.2683333333332
20200107,13:41:00,1439.5,1440.475,1439.425,1440.075,1440.5150000000021,1440.1133333333332
20200107,13:42:00,1440.075,1441.075,1440.075,1440.95,1440.2850000000021,1440.2583333333334
20200107,13:43:00,1440.95,1440.95,1440.125,1440.6,1440.110000000002,1440.3633333333335
20200107,13:44:00,1440.6,1441.025,1440.125,1440.725,1440.3700000000022,1440.5683333333334
20200107,13:45:00,1440.725,1442.6,1440.725,1441.975,1440.865000000002,1441.1033333333332
20200107,13:46:00,1441.975,1443.575,1441.55,1443.225,1441.4950000000022,1441.8899999999999
20200107,13:47:00,1443.225,1444.8,1443.2,1444.8,1442.2650000000021,1442.9916666666666
20200107,13:48:00,1444.8,1445.3,1443.575,1443.725,1442.890000000002,1443.4783333333332
20200107,13:49:00,1443.725,1444.025,1443.275,1443.275,1443.400000000002,1443.6066666666666
20200107,13:50:00,1443.275,1444.9,1443.25,1443.975,1443.8000000000018,1443.7983333333332
20200107,13:51:00,1443.975,1444.15,1443.325,1443.35,1443.8250000000019,1443.6483333333333
20200107,13:52:00,1443.35,1443.925,1443.35,1443.475,1443.5600000000018,1443.5316666666665
20200107,13:53:00,1443.475,1443.625,1441.675,1441.75,1443.165000000002,1442.9283333333333
20200107,13:54:00,1441.75,1441.75,1441.65,1441.675,1442.8450000000018,1442.4316666666666
20200107,13:55:00,1441.675,1442.875,1441.65,1442.475,1442.545000000002,1442.3083333333334
20200107,13:56:00,1442.475,1442.475,1441.8,1442.475,1442.370000000002,1442.285
20200107,13:57:00,1442.475,1442.475,1441.525,1441.775,1442.0300000000018,1442.0866666666666
20200107,13:58:00,1441.775,1441.775,1441.225,1441.225,1441.9250000000018,1441.8183333333334
20200107,13:59:00,1441.225,1441.775,1441.225,1441.775,1441.9450000000018,1441.7683333333334
20200107,14:00:00,1441.775,1442.275,1441.4,1442.275,1441.9050000000018,1441.8783333333333
20200107,14:01:00,1442.275,1442.3,1442.1,1442.1,1441.8300000000017,1441.9433333333334
20200107,14:02:00,1442.1,1444.125,1441.95,1444.1,1442.295000000002,1442.7
20200107,14:03:00,1444.1,1445.45,1444.025,1444.7,1442.990000000002,1443.5016666666668
20200107,14:04:00,1444.7,1444.975,1444.025,1444.125,1443.460000000002,1443.88
20200107,14:05:00,1444.125,1444.2,1443.55,1443.675,1443.740000000002,1443.9516666666668
20200107,14:06:00,1443.675,1444.15,1443.45,1444.15,1444.150000000002,1444.0883333333334
20200107,14:07:00,1444.15,1444.275,1443.55,1443.625,1444.0550000000017,1443.9133333333332
20200107,14:08:00,1443.625,1444.725,1443.625,1444.675,1444.0500000000015,1444.1200000000001
20200107,14:09:00,1444.675,1448.0,1444.675,1448.0,1444.8250000000014,1445.4366666666667
20200107,14:10:00,1448.0,1448.375,1445.85,1446.25,1445.3400000000015,1445.9116666666666
20200107,14:11:00,1446.25,1447.525,1446.25,1446.375,1445.7850000000017,1446.2566666666667
20200107,14:12:00,1446.375,1447.275,1446.375,1447.025,1446.4650000000015,1446.6699999999998
20200107,14:13:00,1447.025,1447.425,1446.35,1446.625,1446.8550000000016,1446.7233333333331
20200107,14:14:00,1446.625,1453.825,1446.625,1452.825,1447.8200000000015,1448.7133333333334
20200107,14:15:00,1452.825,1453.65,1452.2,1452.825,1449.1350000000016,1450.3816666666667
20200107,14:16:00,1452.825,1453.825,1452.75,1453.5,1450.5600000000018,1451.8366666666666
20200107,14:17:00,1453.5,1453.625,1453.05,1453.55,1451.8650000000016,1452.8333333333333
20200107,14:18:00,1453.55,1455.525,1453.325,1455.525,1453.6450000000016,1454.0533333333333
20200107,14:19:00,1455.525,1456.275,1454.375,1455.25,1454.1300000000015,1454.5883333333331
20200107,14:20:00,1455.25,1457.275,1455.25,1457.275,1455.0200000000018,1455.6366666666668
20200107,14:21:00,1457.275,1457.775,1456.275,1456.275,1455.5750000000019,1456.055
20200107,14:22:00,1456.275,1456.3,1454.3,1454.4,1455.7450000000017,1455.6633333333334
20200107,14:23:00,1454.4,1456.2,1454.4,1455.375,1455.715000000002,1455.54
20200107,14:24:00,1455.375,1455.625,1454.25,1454.775,1455.620000000002,1455.2266666666667
20200107,14:25:00,1454.775,1454.775,1452.95,1452.95,1454.7550000000022,1454.3366666666668
20200107,14:26:00,1452.95,1453.0,1452.475,1452.625,1454.0250000000021,1453.6266666666668
20200107,14:27:00,1452.625,1453.95,1452.625,1452.725,1453.6900000000023,1453.1933333333334
20200107,14:28:00,1452.725,1454.925,1452.675,1454.85,1453.5850000000023,1453.5799999999997
20200107,14:29:00,1454.85,1454.9,1453.5,1453.5,1453.3300000000024,1453.5516666666667
20200107,14:30:00,1453.5,1454.75,1453.5,1454.75,1453.6900000000026,1454.025
20200107,14:31:00,1454.75,1457.975,1454.725,1457.1,1454.5850000000023,1455.1616666666666
20200107,14:32:00,1457.1,1459.8,1457.0,1459.3,1455.9000000000021,1456.7333333333333
20200107,14:33:00,1459.3,1459.75,1456.55,1457.375,1456.405000000002,1457.225
20200107,14:34:00,1457.375,1458.375,1455.5,1455.5,1456.805000000002,1456.9233333333332
20200107,14:35:00,1455.5,1456.05,1455.2,1455.95,1457.0450000000023,1456.6383333333333
20200107,14:36:00,1455.95,1458.25,1455.5,1457.45,1457.1150000000023,1456.7733333333333
20200107,14:37:00,1457.45,1459.725,1457.45,1459.375,1457.1300000000024,1457.5266666666669
20200107,14:38:00,1459.375,1462.55,1459.375,1461.35,1457.9250000000022,1458.9333333333334
20200107,14:39:00,1461.35,1461.35,1459.2,1459.2,1458.6650000000022,1459.3583333333333
20200107,14:40:00,1459.2,1463.425,1458.675,1463.175,1460.1100000000022,1460.8616666666667
20200107,14:41:00,1463.175,1463.275,1461.025,1461.975,1461.0150000000021,1461.4833333333333
20200107,14:42:00,1461.975,1463.95,1461.45,1461.45,1461.430000000002,1461.6283333333333
20200107,14:43:00,1461.45,1461.65,1458.8,1459.075,1460.9750000000022,1460.8433333333332
20200107,14:44:00,1459.075,1460.225,1458.425,1458.725,1460.8800000000024,1460.0933333333335
20200107,14:45:00,1458.725,1458.75,1453.65,1454.075,1459.0600000000022,1457.825
20200107,14:46:00,1454.075,1456.575,1454.075,1456.575,1457.980000000002,1456.9966666666667
20200107,14:47:00,1456.575,1457.225,1455.475,1457.2,1457.1300000000024,1456.7366666666667
20200107,14:48:00,1457.2,1458.35,1457.2,1457.55,1456.8250000000023,1456.8766666666668
20200107,14:49:00,1457.55,1457.55,1456.575,1457.275,1456.5350000000024,1457.0266666666669
20200107,14:50:00,1457.275,1457.475,1457.05,1457.25,1457.1700000000023,1457.2649999999999
20200107,14:51:00,1457.25,1457.4,1456.0,1456.475,1457.1500000000024,1457.0333333333333
20200107,14:52:00,1456.475,1456.85,1454.775,1455.3,1456.7700000000025,1456.4166666666667
20200107,14:53:00,1455.3,1456.5,1455.125,1455.7,1456.4000000000024,1456.06
20200107,14:54:00,1455.7,1455.875,1454.65,1454.8,1455.9050000000025,1455.5266666666664
20200107,14:55:00,1454.8,1455.2,1454.65,1454.675,1455.3900000000024,1455.1166666666666
20200107,14:56:00,1454.675,1454.675,1454.275,1454.3,1454.9550000000022,1454.7533333333333
20200107,14:57:00,1454.3,1454.4,1454.25,1454.25,1454.7450000000022,1454.5183333333334
20200107,14:58:00,1454.25,1455.45,1453.9,1455.325,1454.6700000000021,1454.7116666666666
20200107,14:59:00,1455.325,1455.325,1454.325,1455.2,1454.750000000002,1454.8883333333333
20200107,15:00:00,1455.2,1455.9,1455.2,1455.625,1454.940000000002,1455.18
20200107,15:01:00,1455.625,1455.825,1455.625,1455.775,1455.2350000000022,1455.4583333333333
20200107,15:02:00,1455.775,1455.775,1455.15,1455.3,1455.4450000000022,1455.48
20200107,15:03:00,1455.3,1455.7,1455.025,1455.2,1455.4200000000023,1455.3983333333335
20200107,15:04:00,1455.2,1455.75,1455.2,1455.675,1455.5150000000026,1455.4833333333333
20200107,15:05:00,1455.675,1455.675,1454.9,1455.25,1455.4400000000023,1455.395
20200107,15:06:00,1455.25,1455.75,1455.225,1455.725,1455.4300000000026,1455.49
20200107,15:07:00,1455.725,1455.95,1454.25,1454.775,1455.3250000000023,1455.2716666666665
20200107,15:08:00,1454.775,1454.825,1452.8,1452.8,1454.8450000000025,1454.4299999999998
20200107,15:09:00,1452.8,1453.325,1452.775,1453.15,1454.3400000000024,1453.8650000000002
20200107,15:10:00,1453.15,1454.275,1453.15,1454.275,1454.1450000000027,1453.8433333333335
20200107,15:11:00,1454.275,1454.275,1452.825,1453.6,1453.7200000000025,1453.6616666666669
20200107,15:12:00,1453.6,1454.8,1453.575,1454.5,1453.6650000000027,1453.9216666666666
20200107,15:13:00,1454.5,1454.95,1454.375,1454.5,1454.0050000000026,1454.2
20200107,15:14:00,1454.5,1454.975,1454.5,1454.95,1454.3650000000027,1454.5149999999999
20200107,15:15:00,1454.95,1456.4,1454.925,1455.375,1454.5850000000028,1454.8516666666667
20200107,15:16:00,1455.375,1455.975,1454.95,1455.575,1454.9800000000027,1455.1816666666666
20200107,15:17:00,1455.575,1457.35,1455.425,1457.35,1455.550000000003,1455.9716666666668
20200107,15:18:00,1457.35,1459.4,1457.35,1459.4,1456.530000000003,1457.2549999999999
20200107,15:19:00,1459.4,1459.475,1458.225,1459.225,1457.385000000003,1458.1533333333332
20200107,15:20:00,1459.225,1459.825,1458.775,1459.65,1458.240000000003,1458.9083333333333
20200107,15:21:00,1459.65,1459.65,1458.225,1458.575,1458.8400000000033,1459.02
20200107,15:22:00,1458.575,1459.3,1457.35,1458.95,1459.160000000003,1459.0566666666668
20200107,15:23:00,1458.95,1459.875,1458.725,1459.775,1459.235000000003,1459.2616666666665
20200107,15:24:00,1459.775,1459.775,1456.75,1456.75,1458.740000000003,1458.4333333333334
20200107,15:25:00,1456.75,1456.975,1456.6,1456.75,1458.160000000003,1457.7700000000002
20200107,15:26:00,1456.75,1457.325,1455.775,1456.05,1457.655000000003,1457.0666666666666
20200107,15:27:00,1456.05,1457.325,1455.325,1457.325,1457.330000000003,1456.9566666666665
20200107,15:28:00,1457.325,1457.6,1456.5,1457.125,1456.8000000000034,1456.8883333333333
20200107,15:29:00,1457.125,1457.125,1453.775,1456.025,1456.6550000000032,1456.63
20200108,09:15:00,1435.5,1444.15,1435.5,1439.35,1453.1750000000034,1450.861666666667
20200108,09:16:00,1439.35,1442.475,1439.075,1440.7,1450.1050000000034,1446.7033333333336
20200108,09:17:00,1440.7,1440.7,1436.375,1437.95,1446.2300000000034,1442.6516666666664
20200108,09:18:00,1437.95,1439.5,1436.425,1438.675,1442.5400000000034,1440.1333333333334
20200108,09:19:00,1438.675,1443.075,1438.55,1442.875,1439.9100000000035,1440.245
20200108,09:20:00,1442.875,1443.55,1441.6,1443.25,1440.6900000000035,1441.3583333333333
20200108,09:21:00,1443.25,1444.35,1440.5,1441.775,1440.9050000000034,1441.72
20200108,09:22:00,1441.775,1443.75,1441.5,1443.55,1442.0250000000035,1442.6016666666667
20200108,09:23:00,1443.55,1444.45,1443.375,1444.25,1443.1400000000035,1443.3433333333335
20200108,09:24:00,1444.25,1444.35,1442.275,1444.175,1443.4000000000037,1443.6883333333333
20200108,09:25:00,1444.175,1445.5,1443.475,1443.8,1443.5100000000034,1443.8216666666667
20200108,09:26:00,1443.8,1444.175,1442.225,1442.225,1443.6000000000035,1443.3933333333334
20200108,09:27:00,1442.225,1442.85,1440.1,1441.5,1443.1900000000037,1442.6933333333334
20200108,09:28:00,1441.5,1443.9,1441.3,1443.9,1443.1200000000038,1442.9299999999998
20200108,09:29:00,1443.9,1443.9,1442.6,1443.775,1443.0400000000036,1443.1483333333333
20200108,09:30:00,1443.775,1443.8,1442.4,1442.4,1442.7600000000036,1442.9350000000002
20200108,09:31:00,1442.4,1444.625,1442.325,1444.3,1443.1750000000036,1443.4483333333333
20200108,09:32:00,1444.3,1444.3,1442.2,1442.4,1443.3550000000037,1443.19
20200108,09:33:00,1442.4,1443.525,1441.575,1443.475,1443.2700000000036,1443.23
20200108,09:34:00,1443.475,1443.475,1442.75,1443.0,1443.1150000000039,1443.1399999999999
20200108,09:35:00,1443.0,1443.275,1441.825,1441.825,1443.000000000004,1442.71
20200108,09:36:00,1441.825,1441.825,1440.625,1441.65,1442.470000000004,1442.26
20200108,09:37:00,1441.65,1443.075,1441.65,1443.075,1442.6050000000039,1442.4616666666668
20200108,09:38:00,1443.075,1446.175,1443.075,1445.45,1443.000000000004,1443.41
20200108,09:39:00,1445.45,1448.925,1444.425,1448.875,1444.175000000004,1445.3683333333333
20200108,09:40:00,1448.875,1449.825,1448.475,1449.825,1445.7750000000042,1447.2516666666668
20200108,09:41:00,1449.825,1452.55,1449.8,1451.95,1447.8350000000041,1449.3100000000002
20200108,09:42:00,1451.95,1456.35,1451.6,1455.05,1450.230000000004,1451.715
20200108,09:43:00,1455.05,1456.175,1454.025,1456.025,1452.3450000000043,1453.6466666666668
20200108,09:44:00,1456.025,1456.6,1455.3,1455.325,1453.6350000000043,1454.6399999999999
20200108,09:45:00,1455.325,1457.65,1454.475,1457.425,1455.155000000004,1455.9033333333332
20200108,09:46:00,1457.425,1457.725,1455.575,1457.0,1456.165000000004,1456.5183333333334
20200108,09:47:00,1457.0,1458.725,1456.3,1456.3,1456.415000000004,1456.5633333333333
20200108,09:48:00,1456.3,1458.575,1456.3,1458.5,1456.910000000004,1457.2583333333334
20200108,09:49:00,1458.5,1458.75,1456.85,1458.075,1457.4600000000041,1457.6466666666668
20200108,09:50:00,1458.075,1458.075,1456.175,1457.025,1457.3800000000042,1457.5016666666668
20200108,09:51:00,1457.025,1458.8,1456.425,1458.8,1457.740000000004,1457.975
20200108,09:52:00,1458.8,1458.8,1456.25,1458.05,1458.090000000004,1458.0783333333334
20200108,09:53:00,1458.05,1459.4,1457.6,1458.125,1458.0150000000037,1458.09
20200108,09:54:00,1458.125,1460.375,1458.125,1460.375,1458.4750000000038,1458.8766666666668
20200108,09:55:00,1460.375,1463.525,1460.3,1462.525,1459.575000000004,1460.2266666666667
20200108,09:56:00,1462.525,1462.775,1461.175,1461.175,1460.0500000000038,1460.76
20200108,09:57:00,1461.175,1462.55,1460.75,1461.75,1460.7900000000036,1461.3266666666668
20200108,09:58:00,1461.75,1462.85,1461.75,1462.3,1461.6250000000036,1461.8300000000002
20200108,09:59:00,1462.3,1462.3,1460.575,1460.625,1461.6750000000036,1461.4966666666667
20200108,10:00:00,1460.625,1460.7,1459.55,1460.525,1461.2750000000037,1461.1133333333335
20200108,10:01:00,1460.525,1462.45,1459.8,1461.125,1461.2650000000035,1461.0633333333333
20200108,10:02:00,1461.125,1462.7,1461.125,1462.7,1461.4550000000036,1461.5416666666667
20200108,10:03:00,1462.7,1462.7,1460.275,1460.725,1461.1400000000035,1461.2983333333332
20200108,10:04:00,1460.725,1461.05,1460.425,1460.8,1461.1750000000036,1461.1850000000002
20200108,10:05:00,1460.8,1461.375,1460.525,1461.05,1461.2800000000036,1461.1433333333332
20200108,10:06:00,1461.05,1461.375,1460.7,1461.175,1461.2900000000034,1461.1083333333333
20200108,10:07:00,1461.175,1461.225,1460.425,1460.425,1460.8350000000032,1460.82
20200108,10:08:00,1460.425,1460.775,1460.425,1460.6,1460.8100000000031,1460.7416666666666
20200108,10:09:00,1460.6,1461.6,1460.6,1461.1,1460.870000000003,1460.8383333333331
20200108,10:10:00,1461.1,1463.275,1461.1,1463.125,1461.2850000000033,1461.59
20200108,10:11:00,1463.125,1467.2,1462.8,1466.825,1462.4150000000031,1463.4366666666667
20200108,10:12:00,1466.825,1467.225,1465.675,1466.525,1463.6350000000034,1464.8066666666666
20200108,10:13:00,1466.525,1470.3,1466.525,1469.725,1465.4600000000032,1466.8366666666668
20200108,10:14:00,1469.725,1470.475,1468.85,1469.325,1467.1050000000032,1468.125
20200108,10:15:00,1469.325,1472.25,1469.325,1471.275,1468.735000000003,1469.5149999999999
20200108,10:16:00,1471.275,1472.325,1470.7,1472.1,1469.7900000000031,1470.6366666666668
20200108,10:17:00,1472.1,1473.225,1471.775,1473.225,1471.1300000000033,1471.7816666666665
20200108,10:18:00,1473.225,1475.375,1473.2,1474.45,1472.0750000000032,1472.888333333333
20200108,10:19:00,1474.45,1474.675,1472.775,1473.725,1472.9550000000033,1473.4383333333333
20200108,10:20:00,1473.725,1475.725,1473.625,1474.375,1473.5750000000032,1473.9116666666666
20200108,10:21:00,1474.375,1475.625,1473.75,1475.625,1474.2800000000032,1474.595
20200108,10:22:00,1475.625,1476.975,1475.55,1476.975,1475.0300000000032,1475.4933333333333
20200108,10:23:00,1476.975,1476.975,1476.475,1476.825,1475.5050000000033,1476.0916666666667
20200108,10:24:00,1476.825,1476.975,1475.3,1475.575,1475.8750000000032,1476.115
20200108,10:25:00,1475.575,1476.425,1475.575,1475.725,1476.1450000000034,1476.0649999999998
20200108,10:26:00,1475.725,1475.725,1472.525,1472.525,1475.5250000000033,1474.8583333333333
20200108,10:27:00,1472.525,1472.675,1470.775,1471.975,1474.5250000000033,1473.675
20200108,10:28:00,1471.975,1472.725,1471.975,1472.725,1473.7050000000033,1473.075
20200108,10:29:00,1472.725,1474.65,1472.25,1472.25,1473.0400000000031,1472.59
20200108,10:30:00,1472.25,1473.6,1471.475,1473.6,1472.615000000003,1472.7766666666669
20200108,10:31:00,1473.6,1473.6,1471.325,1471.475,1472.4050000000032,1472.3966666666665
20200108,10:32:00,1471.475,1471.625,1469.3,1470.85,1472.1800000000032,1471.8783333333333
20200108,10:33:00,1470.85,1472.6,1470.825,1472.375,1472.110000000003,1471.9433333333334
20200108,10:34:00,1472.375,1472.85,1472.125,1472.125,1472.0850000000032,1471.9483333333333
20200108,10:35:00,1472.125,1472.25,1471.675,1472.075,1471.7800000000032,1471.945
20200108,10:36:00,1472.075,1472.5,1471.875,1472.375,1471.9600000000032,1472.1433333333334
20200108,10:37:00,1472.375,1472.475,1472.025,1472.025,1472.195000000003,1472.165
20200108,10:38:00,1472.025,1472.1,1471.0,1471.225,1471.965000000003,1471.8416666666667
20200108,10:39:00,1471.225,1471.65,1470.125,1470.525,1471.645000000003,1471.361666666667
20200108,10:40:00,1470.525,1470.525,1467.675,1468.575,1470.9450000000031,1470.3383333333331
20200108,10:41:00,1468.575,1468.925,1467.725,1467.75,1470.0200000000034,1469.2733333333335
20200108,10:42:00,1467.75,1467.75,1466.35,1466.6,1468.9350000000036,1468.1333333333334
20200108,10:43:00,1466.6,1467.025,1466.375,1466.85,1468.0600000000036,1467.438333333333
20200108,10:44:00,1466.85,1466.85,1466.25,1466.625,1467.2800000000036,1466.96
20200108,10:45:00,1466.625,1467.025,1464.3,1464.775,1466.5200000000036,1466.125
20200108,10:46:00,1464.775,1464.8,1463.85,1464.675,1465.9050000000036,1465.51
20200108,10:47:00,1464.675,1466.225,1464.675,1465.85,1465.7550000000035,1465.4916666666666
20200108,10:48:00,1465.85,1466.7,1464.85,1465.15,1465.4150000000034,1465.29
20200108,10:49:00,1465.15,1465.8,1464.825,1465.225,1465.1350000000034,1465.2266666666667
20200108,10:50:00,1465.225,1466.275,1465.225,1465.975,1465.3750000000036,1465.5066666666667
20200108,10:51:00,1465.975,1466.775,1465.775,1466.775,1465.7950000000035,1465.9733333333331
20200108,10:52:00,1466.775,1466.875,1466.425,1466.625,1465.9500000000032,1466.25
20200108,10:53:00,1466.625,1466.975,1466.5,1466.8,1466.2800000000032,1466.5333333333333
20200108,10:54:00,1466.8,1466.975,1466.6,1466.825,1466.6000000000033,1466.715
20200108,10:55:00,1466.825,1466.925,1466.35,1466.475,1466.7000000000032,1466.6733333333332
20200108,10:56:00,1466.475,1466.925,1466.325,1466.85,1466.7150000000033,1466.7233333333331
20200108,10:57:00,1466.85,1466.975,1466.725,1466.975,1466.7850000000035,1466.8100000000002
20200108,10:58:00,1466.975,1466.975,1466.125,1466.175,1466.6600000000033,1466.6066666666666
20200108,10:59:00,1466.175,1466.175,1465.25,1465.625,1466.4200000000035,1466.2616666666665
20200108,11:00:00,1465.625,1465.875,1465.25,1465.6,1466.2450000000033,1465.9883333333332
20200108,11:01:00,1465.6,1465.6,1464.65,1464.725,1465.8200000000033,1465.4816666666666
20200108,11:02:00,1464.725,1464.975,1464.625,1464.775,1465.3800000000033,1465.1333333333334
20200108,11:03:00,1464.775,1465.375,1464.75,1464.975,1465.1400000000033,1464.9983333333332
20200108,11:04:00,1464.975,1465.375,1464.975,1465.375,1465.090000000003,1465.0766666666668
20200108,11:05:00,1465.375,1465.925,1465.375,1465.675,1465.1050000000027,1465.2716666666665
20200108,11:06:00,1465.675,1465.675,1462.725,1463.0,1464.7600000000027,1464.57
20200108,11:07:00,1463.0,1463.275,1461.875,1462.5,1464.3050000000028,1463.8166666666666
20200108,11:08:00,1462.5,1462.75,1460.125,1460.15,1463.3400000000026,1462.4316666666666
20200108,11:09:00,1460.15,1462.35,1459.575,1461.775,1462.6200000000026,1461.91
20200108,11:10:00,1461.775,1462.3,1460.925,1461.95,1461.8750000000027,1461.686666666667
20200108,11:11:00,1461.95,1461.975,1461.225,1461.25,1461.5250000000028,1461.4783333333332
20200108,11:12:00,1461.25,1461.325,1460.25,1460.8,1461.1850000000027,1461.236666666667
20200108,11:13:00,1460.8,1461.2,1460.8,1460.975,1461.3500000000029,1461.1666666666667
20200108,11:14:00,1460.975,1461.675,1460.7,1460.725,1461.140000000003,1460.9583333333333
20200108,11:15:00,1460.725,1460.85,1460.25,1460.45,1460.8400000000033,1460.7283333333332
20200108,11:16:00,1460.45,1461.35,1460.275,1461.35,1460.860000000003,1460.8983333333333
20200108,11:17:00,1461.35,1461.925,1461.0,1461.775,1461.055000000003,1461.2033333333334
20200108,11:18:00,1461.775,1463.475,1461.575,1463.475,1461.5550000000028,1462.01
20200108,11:19:00,1463.475,1465.2,1463.475,1464.275,1462.2650000000026,1462.9166666666667
20200108,11:20:00,1464.275,1464.825,1463.8,1464.125,1463.0000000000027,1463.5366666666666
20200108,11:21:00,1464.125,1464.975,1463.825,1464.8,1463.6900000000028,1464.1366666666668
20200108,11:22:00,1464.8,1464.875,1464.1,1464.15,1464.1650000000027,1464.29
20200108,11:23:00,1464.15,1464.875,1464.125,1464.425,1464.3550000000025,1464.3766666666668
20200108,11:24:00,1464.425,1464.975,1464.325,1464.8,1464.4600000000023,1464.525
20200108,11:25:00,1464.8,1464.975,1464.625,1464.775,1464.5900000000024,1464.63
20200108,11:26:00,1464.775,1464.975,1464.375,1464.55,1464.5400000000022,1464.6166666666666
20200108,11:27:00,1464.55,1464.825,1463.15,1463.15,1464.3400000000024,1464.1533333333332
20200108,11:28:00,1463.15,1463.15,1461.1,1461.225,1463.7000000000023,1463.115
20200108,11:29:00,1461.225,1462.95,1461.125,1462.95,1463.3300000000022,1462.865
20200108,11:30:00,1462.95,1462.975,1462.85,1462.925,1462.9600000000023,1462.73
20200108,11:31:00,1462.925,1463.675,1462.85,1463.625,1462.7750000000024,1462.9516666666668
20200108,11:32:00,1463.625,1463.675,1462.8,1462.875,1462.7200000000023,1462.9850000000001
20200108,11:33:00,1462.875,1463.425,1462.75,1463.175,1463.110000000002,1463.1366666666665
20200108,11:34:00,1463.175,1463.6,1463.025,1463.025,1463.125000000002,1463.1083333333333
20200108,11:35:00,1463.025,1463.725,1462.475,1463.05,1463.150000000002,1463.0833333333333
20200108,11:36:00,1463.05,1463.075,1461.4,1461.95,1462.8150000000019,1462.6833333333334
20200108,11:37:00,1461.95,1462.625,1461.775,1461.9,1462.620000000002,1462.3783333333333
20200108,11:38:00,1461.9,1462.125,1461.575,1462.1,1462.405000000002,1462.2050000000002
20200108,11:39:00,1462.1,1462.775,1461.975,1462.4,1462.280000000002,1462.2033333333336
20200108,11:40:00,1462.4,1463.025,1462.4,1462.775,1462.225000000002,1462.3683333333333
20200108,11:41:00,1462.775,1463.525,1462.45,1462.525,1462.3400000000022,1462.4683333333335
20200108,11:42:00,1462.525,1462.875,1461.9,1461.95,1462.3500000000022,1462.3383333333334
20200108,11:43:00,1461.95,1461.975,1461.725,1461.75,1462.280000000002,1462.1383333333333
20200108,11:44:00,1461.75,1461.975,1461.075,1461.075,1462.0150000000024,1461.736666666667
20200108,11:45:00,1461.075,1461.075,1460.3,1460.45,1461.5500000000025,1461.215
20200108,11:46:00,1460.45,1460.675,1457.8,1458.725,1460.7900000000027,1460.2733333333333
20200108,11:47:00,1458.725,1458.975,1458.325,1458.875,1460.1750000000027,1459.635
20200108,11:48:00,1458.875,1459.725,1458.45,1459.425,1459.7100000000028,1459.385
20200108,11:49:00,1459.425,1459.875,1459.2,1459.85,1459.4650000000029,1459.4316666666666
20200108,11:50:00,1459.85,1461.75,1459.625,1461.65,1459.705000000003,1460.16
20200108,11:51:00,1461.65,1462.225,1461.625,1461.9,1460.340000000003,1460.8916666666667
20200108,11:52:00,1461.9,1461.975,1461.85,1461.9,1460.945000000003,1461.4116666666669
20200108,11:53:00,1461.9,1462.475,1461.9,1461.925,1461.445000000003,1461.7383333333335
20200108,11:54:00,1461.925,1461.975,1461.725,1461.875,1461.8500000000026,1461.881666666667
